"panel_id","hh_code","wave","year","treatment_hh","treatment_site","site_code","gender_hhh","age_hhh","num_dependents","read_and_write","w_gross_yield_a","w_gross_yield_b","expend_food_yearly","expend_food_lastweek","wdds_score","w_area_plots_a","w_area_plots_b","income_total","income_total_win","income_total_trim"
407503,4075,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,105405.41,63243.246,391331.25,7500,3,0.18499999,0.18499999,78720,78720,78720
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
407602,4076,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 34","Male",42,3,0,58000,412500,1617.5024,31,4,0.059999999,0.039999999,80640,80640,80640
407603,4076,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,72500,618750,93919.5,1800,3,0.059999999,0.079999998,58560,58560,58560
407604,4076,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",46,NA,NA,0,0,73048.5,1400,2,0.029999999,0.029999999,199680,192000,199680
407605,4076,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",46,NA,NA,32222.221,16111.11,226972.13,4350,3,0.18000001,0.18000001,33600,33600,33600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408002,4080,"FUP1&2",2013,"Control","Treatment","Rwamangana 34","Male",36,3,1,314166.66,0,2243.6323,43,3,0.60000002,0.60000002,119040,119040,119040
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408303,4083,"FUP3",2014,"Treatment","Treatment","Rwamangana 34",NA,NA,NA,NA,265234.13,29756.537,57395.25,1100,0,0.1559,0.1109,0,0,0
408304,4083,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",36,NA,NA,208133.97,0,266105.25,5100,4,0.0209,0.0209,57600,57600,57600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408503,4085,"FUP3",2014,"Treatment","Treatment","Rwamangana 34",NA,NA,NA,NA,46963.563,0,346980.38,6650,1,1.235,1.235,144432,144432,144432
408504,4085,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",50,NA,NA,3295.4546,0,280714.94,5380,4,0.44,0.44,190080,190080,190080
408505,4085,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",50,NA,NA,8937.6367,5257.4331,15653.25,300,3,1.3789999,1.3789999,312000,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408704,4087,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",54,NA,NA,19501.479,0,146097,2800,0,1.1153001,1.1154001,0,0,0
408705,4087,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",54,NA,NA,0,0,122617.13,2350,2,0.079999998,0.079999998,4800,4800,4800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408805,4088,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",44,NA,NA,338333.34,0,91310.625,1750,4,0.059999999,0.059999999,181248,181248,181248
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408903,4089,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,0,160568,284367.38,5450,5,0.19509999,0.1831,153600,153600,153600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
408905,4089,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",35,NA,NA,471544.69,0,222797.92,4270,3,0.061500002,0.061500002,48960,48960,48960
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
409003,4090,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Female",NA,NA,NA,136174.81,0,198274.5,3800,4,0.55370003,0.55370003,24960,24960,24960
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
409103,4091,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Female",NA,NA,NA,142562.64,131422.45,474815.25,9100,4,0.63059998,0.63059998,52032,52032,52032
409105,4091,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Female",64,NA,NA,241666.67,275000,203492.25,3900,4,0.12,0.12,85440,85440,85440
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
409203,4092,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,120833.34,0,193056.75,3700,3,0.31199998,0.31199998,47040,47040,47040
409304,4093,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Female",51,NA,NA,0,35294.117,219145.5,4200,3,0.119,0.119,2400,2400,2400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
409404,4094,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",23,NA,NA,0,384279.47,114790.5,2200,4,0.1145,0.1145,4800,4800,4800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
409503,4095,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Female",NA,NA,NA,446073.13,0,261931.05,5020,5,0.55259997,0.56059998,36480,36480,36480
409603,4096,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,469735.91,24421.594,78266.25,1500,2,0.42790002,0.42790002,216000,192000,216000
409605,4096,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",44,NA,NA,206223.97,99057.633,82440.453,1580,4,0.45630002,0.45630002,353472,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
409903,4099,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Female",NA,NA,NA,368786.16,0,109572.75,2100,3,0.86499995,0.86499995,211200,192000,211200
409904,4099,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Female",72,NA,NA,292164.16,5410.4478,320891.63,6150,2,0.26800001,0.26800001,105600,105600,105600
409905,4099,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Female",72,NA,NA,121068.75,0,140879.25,2700,4,0.35929999,0.35929999,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
410004,4100,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",51,NA,NA,405405.41,0,0,0,0,0.222,0.090000004,56640,56640,56640
410005,4100,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",51,NA,NA,409509.19,292682.94,148705.88,2850,3,0.32600001,0.24599999,49440,49440,49440
410101,4101,"Baseline",2012,"Treatment","Treatment","Rwamangana 34","Female",40,1,0,296698.34,0,178447.05,3420,3,0.50556397,0.44999999,0,0,0
410103,4101,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,182739.72,37808.219,213927.75,4100,3,0.36500001,0.36500001,9600,9600,9600
410104,4101,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",35,NA,NA,38365.758,0,0,0,0,0.257,0.257,18144,18144,18144
410105,4101,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",35,NA,NA,398459.31,0,0,0,0,0.4154,0.4154,151488,151488,151488
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
410203,4102,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,389275.28,7404.083,313065,6000,5,0.44570002,0.44570002,0,0,0
410205,4102,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",46,NA,NA,435000,0,135661.5,2600,4,0.2,0.2,67200,67200,67200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
410403,4104,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,22791.436,44751.828,352198.13,6750,4,0.63050002,0.61450005,141888,141888,141888
410404,4104,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",53,NA,NA,129446.05,0,143488.13,2750,2,0.34300002,0.029999999,9600,9600,9600
410405,4104,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",53,NA,NA,160182.11,152455.84,174794.63,3350,4,0.36240003,0.36240003,73920,73920,73920
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
410504,4105,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",40,NA,NA,69747.172,73013.602,401766.75,7700,3,0.22939999,0.27939999,350400,192000,NA
410505,4105,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Male",40,NA,NA,159999.98,0,73048.5,1400,3,0.23500001,0.077,160320,160320,160320
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
410603,4106,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Female",NA,NA,NA,19944.979,51764.703,245234.25,4700,2,0.1454,0.21250001,11520,11520,11520
410604,4106,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Female",46,NA,NA,0,80000.008,180012.38,3450,2,0.059999999,0.082499996,0,0,0
410605,4106,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Female",46,NA,NA,21152.441,187030.05,112181.63,2150,4,0.13710001,0.15960002,11520,11520,11520
410702,4107,"FUP1&2",2013,"Treatment","Treatment","Rwamangana 34","Male",30,2,0,0,221641.78,626.13,12,2,0.085000001,0.33500001,123840,123840,123840
410703,4107,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,32625.002,173125.02,182621.25,3500,4,0.39999998,0.39999998,63744,63744,63744
410704,4107,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",34,NA,NA,0,0,221754.38,4250,3,0.16,0.16,38400,38400,38400
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
410904,4109,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",72,NA,NA,16782.408,36375.664,370460.25,7100,3,1.2096,1.2096,196800,192000,196800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
411004,4110,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",44,NA,NA,459383.47,310752.03,420028.88,8050,3,1.1109999,0.96539998,282240,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
411104,4111,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Female",71,NA,NA,64446.43,0,0,0,2,0.56,0.31999999,69120,69120,69120
411105,4111,"Endline",2018,"Treatment","Treatment","Rwamangana 34","Female",71,NA,NA,287964.72,207309.41,62613,1200,2,0.15869999,0.15869999,20160,20160,20160
411301,4113,"Baseline",2012,"Treatment","Treatment","Rwamangana 34","Male",36,1,1,366150.47,0,126269.55,2420,5,0.090399995,0.0504,4320,4320,4320
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
411403,4114,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,119383.67,35933.621,169576.88,3250,4,0.8502,0.76529998,86400,86400,86400
411404,4114,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",64,NA,NA,0,116741.84,229581,4400,4,0.37690002,0.37690002,67200,67200,67200
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
411503,4115,"FUP3",2014,"Treatment","Treatment","Rwamangana 34","Male",NA,NA,NA,312863.06,104934.93,165924.45,3180,2,0.1205,0.092199996,192000,192000,192000
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
411603,4116,"FUP3",2014,"Treatment","Treatment","Rwamangana 34",NA,NA,NA,NA,0,42700.285,193056.75,3700,5,0.44639999,0.49179998,164160,164160,164160
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
411704,4117,"FUP4",2016,"Treatment","Treatment","Rwamangana 34","Male",56,NA,NA,6165.8398,0,166968,3200,3,0.1411,0.1411,288000,192000,NA
500101,5001,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Female",45,1,1,39946.738,0,91310.625,1750,4,0.21778999,0.21778999,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500103,5001,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,109489.8,31292.518,23479.875,450,3,0.588,0.588,45120,45120,45120
500104,5001,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Female",49,NA,NA,115999.99,75000,271323,5200,3,0.30000001,0.30000001,209280,192000,209280
500105,5001,"Endline",2018,"Treatment","Treatment","Kayanza 4","Female",49,NA,NA,109049.01,56907.379,328718.25,6300,3,0.82440001,0.76440001,39360,39360,39360
500201,5002,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",24,1,1,95577.742,108971.3,294802.88,5650,4,0.63090003,0.63090003,92880,92880,92880
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500204,5002,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",31,NA,NA,28793.693,0,219145.5,4200,3,0.49490005,0.1199,82560,82560,82560
500205,5002,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",31,NA,NA,105494.51,269538.47,65221.875,1250,4,0.22749999,0.22749999,268800,192000,268800
500301,5003,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",32,4,1,16666.668,379375,206101.13,3950,4,0.47999999,0.47999999,0,0,0
500302,5003,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Male",33,0,0,128888.88,0,1460.97,28,3,0.18000001,0.68000001,57600,57600,57600
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500501,5005,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",26,2,1,0,686784.56,288541.56,5530,0,0.28830001,0.28830001,0,0,0
500505,5005,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",32,NA,NA,35285.172,0,52177.5,1000,4,0.65749997,0.23100001,134400,134400,134400
500601,5006,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Female",74,1,0,23036.314,15397.536,39133.125,750,5,0.62510002,0.62510002,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500603,5006,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,108474.58,222972.97,65221.875,1250,2,0.29499999,0.185,57600,57600,57600
500604,5006,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Female",78,NA,NA,0,211538.45,448726.5,8600,4,0.052000001,0.052000001,105984,105984,105984
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500704,5007,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",55,NA,NA,78300,0,78266.25,1500,3,0.2,0.44999999,6240,6240,6240
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500803,5008,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Male",NA,NA,NA,115837.69,508928.59,488381.41,9360,5,0.30560002,0.0056,196800,192000,196800
500804,5008,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",55,NA,NA,4264.7061,34800,0,0,0,0.68000001,0.5,137760,137760,137760
500901,5009,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Female",63,3,1,24624.963,44107.934,188882.55,3620,3,1.0599,1.0599,13720,13720,13720
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
500903,5009,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,0,9906.5947,237407.63,4550,4,0.67519999,1.0599,3840,3840,3840
500904,5009,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Female",67,NA,NA,11437.483,0,67830.75,1300,3,0.7694,0.7694,28800,28800,28800
501001,5010,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",37,3,0,0,117823.48,141922.8,2720,4,0.2334,0.2334,137200,137200,137200
501003,5010,"FUP3",2014,"Treatment","Treatment","Kayanza 4",NA,NA,NA,NA,27243.279,1360.5442,151314.75,2900,4,0.3087,0.3087,33600,33600,33600
501005,5010,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",42,NA,NA,10403.12,13198.959,133052.63,2550,2,0.15380001,0.15380001,189120,189120,189120
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
501103,5011,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Male",NA,NA,NA,30133.928,211111.11,148705.88,2850,4,0.56,0.36000001,76800,76800,76800
501104,5011,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",43,NA,NA,0,62857.145,15653.25,300,3,0.47,0.34999999,297600,192000,NA
501201,5012,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",33,1,0,0,84136.453,52177.5,1000,4,0.40439999,0.65369999,0,0,0
501202,5012,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Female",34,0,1,0,93333.328,417.42001,8,2,0.12,0.18000001,19200,19200,19200
501203,5012,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,0,305555.53,208710,4000,4,0.059999999,0.18000001,0,0,0
501204,5012,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Female",37,NA,NA,0,18972.332,49568.625,950,3,0.175,0.25299999,0,0,0
501205,5012,"Endline",2018,"Treatment","Treatment","Kayanza 4","Female",37,NA,NA,17297.297,0,80875.125,1550,2,0.185,0.125,0,0,0
501401,5014,"Baseline",2012,"Control","Treatment","Kayanza 4","Male",35,3,1,0,0,446117.63,8550,3,0.5,0.5,115200,115200,115200
501402,5014,"FUP1&2",2013,"Control","Treatment","Kayanza 4","Male",36,3,1,0,58689.023,1930.5674,37,4,1,1.64,264000,192000,264000
501501,5015,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",40,4,1,23048.799,174852.95,464379.75,8900,1,0.62910002,0.62910002,54880,54880,54880
501504,5015,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",40,NA,NA,16937.273,18863.834,386113.5,7400,2,0.85609996,0.4612,14400,14400,14400
501505,5015,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",40,NA,NA,4874.4458,192706.63,482641.88,9250,4,0.33850002,0.30850002,384960,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
501602,5016,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Male",28,2,0,290000,625000,1043.55,20,5,0.2,0.22,143040,143040,143040
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
501702,5017,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Female",54,0,0,87000,283660.72,730.48499,14,4,1,0.56,48000,48000,48000
501703,5017,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,160630.59,5760.0801,120008.25,2300,4,0.46939999,1.1979001,96000,96000,96000
501704,5017,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Female",57,NA,NA,212195.13,0,52177.5,1000,5,0.41,0.41,336000,192000,NA
501801,5018,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Female",64,0,0,0,177648.58,87136.422,1670,4,0.3096,0.3096,0,0,0
501803,5018,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,110000,7428.9404,305238.38,5850,3,0.40000001,0.3096,14400,14400,14400
501805,5018,"Endline",2018,"Treatment","Treatment","Kayanza 4","Female",69,NA,NA,320093.44,514018.66,26088.75,500,3,0.085600004,0.085600004,63360,63360,63360
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
501903,5019,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Male",NA,NA,NA,82352.938,51588.781,255669.75,4900,5,0.49300003,0.53500003,240000,192000,240000
501904,5019,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",48,NA,NA,145000,0,216536.63,4150,2,0.2,0.37000003,48000,48000,48000
502001,5020,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",31,3,1,0,496031.72,154967.17,2970,0,0.27720001,0.27720001,117600,117600,117600
502002,5020,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Male",32,3,1,290000,96250,2765.4072,53,4,0.1,1,0,0,0
502005,5020,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",35,NA,NA,357656.72,466071.44,213927.75,4100,4,0.29190001,0.28,156480,156480,156480
502101,5021,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",28,1,0,68396.227,491843.59,45394.426,870,6,0.25439999,0.25439999,39200,39200,39200
502102,5021,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Male",29,0,1,290000,335102.22,0,0,0,0.1,0.25439999,96000,96000,96000
502103,5021,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Female",NA,NA,NA,241252.73,98360.648,135661.5,2600,5,0.40870002,0.40870002,102720,102720,102720
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
502203,5022,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Male",NA,NA,NA,0,19102.99,300020.63,5750,3,0.76620001,0.1204,18912,18912,18912
502204,5022,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",70,NA,NA,8216.4609,0,143488.13,2750,4,0.70590001,0.60589999,57600,57600,57600
502205,5022,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",70,NA,NA,0,0,104355,2000,3,0.71929997,0.63929999,52608,52608,52608
502301,5023,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",45,4,0,61923.227,117293.52,409593.38,7850,5,0.2579,0.2579,0,0,0
502303,5023,"FUP3",2014,"Treatment","Treatment","Kayanza 4",NA,NA,NA,NA,128460.7,40671.09,226972.13,4350,4,0.18059999,0.1356,0,0,0
502304,5023,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",53,NA,NA,72500,0,195665.63,3750,2,0.059999999,0.059999999,0,0,0
502305,5023,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",53,NA,NA,62110.594,13142.523,67830.75,1300,2,0.2568,0.2568,28800,28800,28800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
502403,5024,"FUP3",2014,"Control","Treatment","Kayanza 4",NA,NA,NA,NA,43069.305,22772.277,336544.88,6450,4,0.20200001,0.20200001,62400,62400,62400
502501,5025,"Baseline",2012,"Treatment","Treatment","Kayanza 4","Male",45,3,0,0,152777.77,208188.22,3990,3,0.36000001,0.36000001,57600,57600,57600
502503,5025,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Male",NA,NA,NA,154003.27,4537.7681,174794.63,3350,3,0.1224,0.70959997,49440,49440,49440
502504,5025,"FUP4",2016,"Treatment","Treatment","Kayanza 4","Male",49,NA,NA,0,0,26088.75,500,1,0.097400002,0.66960001,69120,69120,69120
502505,5025,"Endline",2018,"Treatment","Treatment","Kayanza 4","Male",49,NA,NA,59063.137,0,268714.13,5150,3,0.1964,0.098999999,52800,52800,52800
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
502702,5027,"FUP1&2",2013,"Treatment","Treatment","Kayanza 4","Male",25,0,0,29000,102745.06,0,0,0,1,1.9270999,345600,192000,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
502803,5028,"FUP3",2014,"Treatment","Treatment","Kayanza 4","Male",NA,NA,NA,40764.789,88263.586,349589.25,6700,3,1.2474,1.2474,89280,89280,89280
